tweet_id,created_at,source,jpg_url,img_num,type,stage,name,rating_numerator,rating_denominator,retweet_count,favorite_count
718540630683709445,2016-04-08 20:46:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,2,Maltese_dog,Not Classified,None,10,10,1137,2730
718246886998687744,2016-04-08 01:19:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,Not Classified,Alexanderson,3,10,565,2115
718234618122661888,2016-04-08 00:30:51+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,malamute,Not Classified,Suki,11,10,1127,4217
717841801130979328,2016-04-06 22:29:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany_spaniel,Not Classified,Barclay,11,10,670,2660
717537687239008257,2016-04-06 02:21:30+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,1,golden_retriever,Not Classified,,11,10,2069,6281
717421804990701568,2016-04-05 18:41:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,miniature_pinscher,Not Classified,Ebby,9,10,945,3446
717047459982213120,2016-04-04 17:53:31+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,golden_retriever,Not Classified,Flávio,12,10,2135,6826
717009362452090881,2016-04-04 15:22:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1,Siberian_husky,pupper,Smokey,10,10,1102,3583
716802964044845056,2016-04-04 01:41:58+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,malinois,Not Classified,Link,10,10,1317,4627
716791146589110272,2016-04-04 00:55:01+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,Not Classified,Jennifur,11,10,1474,5204
716439118184652801,2016-04-03 01:36:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,1,Siberian_husky,Not Classified,Bluebert,11,10,247,2574
716285507865542656,2016-04-02 15:25:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier,Not Classified,Stephanus,12,10,1225,3041
716080869887381504,2016-04-02 01:52:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,golden_retriever,doggo,None,11,10,1935,5272
715928423106027520,2016-04-01 15:46:52+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug,Not Classified,Bubbles,11,10,987,3485
715733265223708672,2016-04-01 02:51:22+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie_Dinmont,Not Classified,,10,10,1920,5093
715696743237730304,2016-04-01 00:26:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier,Not Classified,Toby,10,10,1454,4257
715680795826982913,2016-03-31 23:22:53+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1,golden_retriever,Not Classified,Zeus,12,10,1813,4719
715342466308784130,2016-03-31 00:58:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1,West_Highland_white_terrier,Not Classified,Oscar,10,10,768,3294
715220193576927233,2016-03-30 16:52:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1,Chihuahua,Not Classified,Nico,10,10,736,2630
715200624753819648,2016-03-30 15:34:51+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,Not Classified,Michelangelope,12,10,2110,5578
714982300363173890,2016-03-30 01:07:18+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1,Brittany_spaniel,Not Classified,Calbert,9,10,1166,4094
714957620017307648,2016-03-29 23:29:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great_Pyrenees,Not Classified,Curtis,10,10,1595,4503
714606013974974464,2016-03-29 00:12:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk_terrier,Not Classified,None,12,10,1038,3938
714258258790387713,2016-03-28 01:10:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,1,collie,Not Classified,Travis,10,10,808,3281
714251586676113411,2016-03-28 00:43:43+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2,soft-coated_wheaten_terrier,Not Classified,Thumas,8,10,940,3570
714214115368108032,2016-03-27 22:14:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,pug,Not Classified,None,13,10,990,2480
714141408463036416,2016-03-27 17:25:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador_retriever,Not Classified,None,10,10,1569,4673
713919462244790272,2016-03-27 02:43:58+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian_husky,Not Classified,Kanu,12,10,869,3564
713900603437621249,2016-03-27 01:29:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,1,golden_retriever,Not Classified,None,11,10,829,3062
713761197720473600,2016-03-26 16:15:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel,Not Classified,Piper,12,10,1541,5308
713411074226274305,2016-03-25 17:03:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,1,Great_Pyrenees,Not Classified,None,11,10,1440,4802
713177543487135744,2016-03-25 01:35:51+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet,Not Classified,Lance,10,10,3183,7854
712809025985978368,2016-03-24 01:11:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,Not Classified,Stubert,10,10,7602,20378
712717840512598017,2016-03-23 19:09:09+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,1,Great_Pyrenees,Not Classified,None,10,10,5616,13474
712668654853337088,2016-03-23 15:53:42+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador_retriever,Not Classified,Sunny,10,10,1367,4531
712097430750289920,2016-03-22 02:03:52+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador_retriever,Not Classified,None,10,10,1172,4144
712085617388212225,2016-03-22 01:16:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2,Shih-Tzu,Not Classified,Olive,11,10,556,3531
711743778164514816,2016-03-21 02:38:34+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland_terrier,Not Classified,Roosevelt,11,10,1101,3095
711363825979756544,2016-03-20 01:28:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,Not Classified,None,11,10,1287,3996
711008018775851008,2016-03-19 01:54:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French_bulldog,pupper,Chuckles,11,10,710,3275
710997087345876993,2016-03-19 01:11:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,malamute,Not Classified,Milo,12,10,1561,4960
710833117892898816,2016-03-18 14:19:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,Not Classified,Sora,12,10,606,2937
710658690886586372,2016-03-18 02:46:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1,soft-coated_wheaten_terrier,Not Classified,None,10,10,636,2529
710588934686908417,2016-03-17 22:09:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4,Pembroke,Not Classified,Beemo,12,10,2107,4968
710283270106132480,2016-03-17 01:55:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,Not Classified,Gunner,11,10,580,2308
710272297844797440,2016-03-17 01:11:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old_English_sheepdog,Not Classified,infuriating,11,10,1425,4945
710269109699739648,2016-03-17 00:58:46+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,pug,Not Classified,None,13,10,1257,2613
710140971284037632,2016-03-16 16:29:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,Not Classified,Tater,8,10,1008,3017
710117014656950272,2016-03-16 14:54:24+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,toy_poodle,pupper,None,11,10,2233,5999
709918798883774466,2016-03-16 01:46:45+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2,Pembroke,Not Classified,Watson,12,10,1215,3250
709852847387627521,2016-03-15 21:24:41+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2,Chihuahua,Not Classified,None,12,10,1336,3824
709566166965075968,2016-03-15 02:25:31+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,chow,Not Classified,Olaf,12,10,1367,3865
709556954897764353,2016-03-15 01:48:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,golden_retriever,Not Classified,Cecil,12,10,1204,3593
709519240576036864,2016-03-14 23:19:03+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,cocker_spaniel,Not Classified,Vince,9,10,277,1620
709449600415961088,2016-03-14 18:42:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese_dog,Not Classified,Karma,10,10,665,2420
709409458133323776,2016-03-14 16:02:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland_sheepdog,Not Classified,Billy,8,10,788,2855
709225125749587968,2016-03-14 03:50:21+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador_retriever,Not Classified,Walker,11,10,647,2615
709207347839836162,2016-03-14 02:39:42+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,Not Classified,Penny,11,10,6567,13755
709198395643068416,2016-03-14 02:04:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,borzoi,Not Classified,None,9,10,721,2634
709158332880297985,2016-03-13 23:24:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian_husky,Not Classified,Rodney,10,10,470,2236
708845821941387268,2016-03-13 02:43:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1,schipperke,pupper,None,9,10,1015,3226
708834316713893888,2016-03-13 01:57:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo_dog,Not Classified,Malikai,10,10,571,1860
708810915978854401,2016-03-13 00:24:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,golden_retriever,Not Classified,Mister,10,10,7848,18036
708738143638450176,2016-03-12 19:35:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,Not Classified,Coco,11,10,917,2997
708479650088034305,2016-03-12 02:28:06+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,Shih-Tzu,Not Classified,Bear,13,10,765,2768
708469915515297792,2016-03-12 01:49:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,Not Classified,Bobble,11,10,926,3357
708356463048204288,2016-03-11 18:18:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,Not Classified,Oliver,10,10,1520,3929
708149363256774660,2016-03-11 04:35:39+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,Not Classified,Jebberson,10,10,1727,4672
708130923141795840,2016-03-11 03:22:23+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French_bulldog,Not Classified,None,11,10,943,3707
708119489313951744,2016-03-11 02:36:57+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich_terrier,Not Classified,Cooper,9,10,1102,2937
708109389455101952,2016-03-11 01:56:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire_bullterrier,Not Classified,Remington,10,10,610,2124
708026248782585858,2016-03-10 20:26:26+00:00,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,malinois,Not Classified,None,13,10,2166,4799
707969809498152960,2016-03-10 16:42:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,Not Classified,Rufus,11,10,1097,2941
707776935007539200,2016-03-10 03:55:45+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,Not Classified,Sadie,11,10,1079,3593
707741517457260545,2016-03-10 01:35:01+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1,whippet,Not Classified,None,10,10,696,2718
707610948723478529,2016-03-09 16:56:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,golden_retriever,Not Classified,Harper,12,10,7236,18557
707411934438625280,2016-03-09 03:45:22+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland_terrier,pupper,None,11,10,673,2486
707387676719185920,2016-03-09 02:08:59+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,Not Classified,Clarkus,10,10,1490,3835
707377100785885184,2016-03-09 01:26:57+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,Not Classified,None,9,10,1214,3603
707315916783140866,2016-03-08 21:23:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,Bernese_mountain_dog,pupper,Finnegus,10,10,727,2698
707297311098011648,2016-03-08 20:09:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,Not Classified,Cassie,10,10,903,3022
707059547140169728,2016-03-08 04:25:07+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,Not Classified,Cupcake,11,10,759,2796
707038192327901184,2016-03-08 03:00:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,Not Classified,Kathmandu,10,10,900,2404
707021089608753152,2016-03-08 01:52:18+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,Not Classified,Tucker,12,10,1540,4433
707014260413456384,2016-03-08 01:25:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,Not Classified,Ellie,11,10,664,2502
706681918348251136,2016-03-07 03:24:33+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,Not Classified,Katie,12,10,1103,3627
706538006853918722,2016-03-06 17:52:42+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,chow,Not Classified,Oliver,11,10,1580,3778
706516534877929472,2016-03-06 16:27:23+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,Not Classified,None,12,10,1150,3404
706346369204748288,2016-03-06 05:11:12+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,Not Classified,Koda,12,10,1035,3768
706310011488698368,2016-03-06 02:46:44+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,pupper,None,12,10,9034,23443
706291001778950144,2016-03-06 01:31:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border_terrier,Not Classified,None,11,10,522,1861
706265994973601792,2016-03-05 23:51:49+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,Not Classified,Kara,11,10,1030,2979
706166467411222528,2016-03-05 17:16:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,Not Classified,Dexter,7,10,1819,5636
705975130514706432,2016-03-05 04:36:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,pupper,Adele,10,10,842,3397
705970349788291072,2016-03-05 04:17:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,Not Classified,Lucy,12,10,1008,3440
705898680587526145,2016-03-04 23:32:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,collie,Not Classified,Max,10,10,643,2597
705591895322394625,2016-03-04 03:13:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1,basenji,Not Classified,None,11,10,1308,3475
705475953783398401,2016-03-03 19:32:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1,golden_retriever,Not Classified,Zara,12,10,1045,3231
705442520700944385,2016-03-03 17:19:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1,Great_Pyrenees,Not Classified,Cooper,12,10,1859,4877
705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,pupper,Ambrose,11,10,1931,4188
705239209544720384,2016-03-03 03:51:44+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,Not Classified,Jimothy,11,10,854,3290
705102439679201280,2016-03-02 18:48:16+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,Not Classified,Terrenth,10,10,585,2342
705066031337840642,2016-03-02 16:23:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,Not Classified,Reese,12,10,683,2378
704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,pupper,,10,10,612,2462
704847917308362754,2016-03-02 01:56:53+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1,golden_retriever,Not Classified,None,12,10,1727,5594
704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,Not Classified,None,12,10,1124,3212
704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,Not Classified,Lucia,11,10,1197,3723
704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,Not Classified,Bisquick,12,10,3999,8804
704054845121142784,2016-02-28 21:25:30+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1,Great_Pyrenees,Not Classified,,12,10,1028,3201
703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,Not Classified,None,10,10,526,2020
703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,Not Classified,None,10,10,1276,3621
703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,pupper,Scooter,10,10,1709,4229
703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,golden_retriever,Not Classified,Charlie,12,10,1285,3837
703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border_collie,Not Classified,Socks,9,10,429,2085
703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,Not Classified,,11,10,3494,8064
702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,Not Classified,Lucy,11,10,1215,3516
702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,Not Classified,Rambo,10,10,634,2398
702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,pupper,Sansa,11,10,3712,11332
702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3,Pomeranian,Not Classified,,12,10,1091,3134
702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,Not Classified,None,12,10,1156,3604
702276748847800320,2016-02-23 23:39:59+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,Not Classified,None,11,10,860,2706
702217446468493312,2016-02-23 19:44:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,Not Classified,None,9,10,1526,5268
701981390485725185,2016-02-23 04:06:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1,Pomeranian,Not Classified,Fiji,12,10,1106,3755
701952816642965504,2016-02-23 02:12:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,Not Classified,Rilo,11,10,1149,4167
701889187134500865,2016-02-22 21:59:57+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1,French_bulldog,Not Classified,Bilbo,11,10,1558,3905
701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,Not Classified,Coopson,10,10,523,2299
701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,Not Classified,Yoda,9,10,1055,3080
701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,pupper,Millie,10,10,680,2902
701214700881756160,2016-02-21 01:19:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,Not Classified,None,12,10,5812,13475
700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz,pupper,,12,10,685,2828
700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,Not Classified,Crouton,10,10,558,2637
700747788515020802,2016-02-19 18:24:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees,Not Classified,very,11,10,10673,25130
700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,Not Classified,Vincent,10,10,915,2887
700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,Not Classified,Dotsy,10,10,836,2903
700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,pupper,None,10,10,3129,8282
700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,Not Classified,Coops,10,10,661,2262
700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,Not Classified,Thumas,9,10,1529,3627
699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,pupper,Cooper,11,10,1088,3345
699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,Not Classified,Nala,12,10,557,2458
699779630832685056,2016-02-17 02:17:19+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,Not Classified,None,10,10,1397,3039
699775878809702401,2016-02-17 02:02:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,Not Classified,Fillup,11,10,690,2150
699446877801091073,2016-02-16 04:15:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,Not Classified,Archie,12,10,2938,6515
699434518667751424,2016-02-16 03:25:58+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,pupper,None,12,10,577,2384
699423671849451520,2016-02-16 02:42:52+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug,Not Classified,None,10,10,383,1505
